Date,AlgaeMeanCC,AlgaeMeanCI,AlgaeMeanHA,AlgaeMeanLA,AlgaeMeanNONE,AlgaeMeanSN,AlgaeMeanWAT,AlgaeSTDCC,AlgaeSTDCI,AlgaeSTDHA,AlgaeSTDLA,AlgaeSTDNONE,AlgaeSTDSN,AlgaeSTDWAT,ClassCountCC,ClassCountCI,ClassCountHA,ClassCountLA,ClassCountNONE,ClassCountSN,ClassCountWAT,DensityMeanCC,DensityMeanCI,DensityMeanHA,DensityMeanLA,DensityMeanNONE,DensityMeanSN,DensityMeanWAT,DensitySTDCC,DensitySTDCI,DensitySTDHA,DensitySTDLA,DensitySTDNONE,DensitySTDSN,DensitySTDWAT,DustMeanCC,DustMeanCI,DustMeanHA,DustMeanLA,DustMeanNONE,DustMeanSN,DustMeanWAT,DustSTDCC,DustSTDCI,DustSTDHA,DustSTDLA,DustSTDNONE,DustSTDSN,DustSTDWAT,GrainMeanCC,GrainMeanCI,GrainMeanHA,GrainMeanLA,GrainMeanNONE,GrainMeanSN,GrainMeanWAT,GrainSTDCC,GrainSTDCI,GrainSTDHA,GrainSTDLA,GrainSTDNONE,GrainSTDSN,GrainSTDWAT
20160601,1463.0278916919465,8161.299343888679,159998.04365066823,40524.517104924445,,10464.12740153165,45.1810353771138,17787.663050464675,19655.41037013067,117140.74586521447,79446.15410393434,,19023.2101602711,1378.936159694392,146518.0,7733809.0,63286.0,215938.0,0.0,8589738.0,1530.0,340.85698772153665,508.7278400098896,398.66948180319224,405.7324361328288,,346.10823967072145,124.2950513538748,135.8026350286424,333.7718595491733,25.75438308602668,221.80465025663352,,320.2521457836126,143.93927300936534,19575.426238327724,33492.164050328196,17924.3095967964,9339.298522929934,,38390.37612311898,27693.173565722584,13543.95390692222,39992.13508296669,14958.694427519587,13709.796078526224,,51123.388986217265,36173.25894211509,16997.92906966087,20798.75121679452,15048.199932882168,15783.025389268845,,21845.399697262223,25241.49808071377,4598.2969972332085,7128.938923131038,872.0406313823537,2437.256244347508,,7403.7640609058,4458.004111887727
20160604,1465.5909057012461,7968.873076707099,153734.57509492102,39548.38500121326,,10221.827140363106,50.40591300133285,17447.16699046579,19212.788056175534,113522.98440886062,77651.26111312912,,18651.57205230484,1423.3779892396383,139206.0,7734804.0,63131.0,215998.0,0.0,8596370.0,1310.0,355.0158050567516,507.8974759504486,399.59839115087715,407.6250412077597,,342.2370333834706,129.3299406276505,124.31379007301382,335.14367904498533,18.04402043432931,216.5375519292181,,327.0409047309486,156.99104748816185,19844.88900656307,32262.622985334972,17647.1914157837,9097.544553983964,,37425.49788134084,26278.02011389797,13042.142437287412,38677.61650622937,14824.868573999496,13331.907340319314,,49901.847771619476,34583.444783631785,16388.876460123392,20422.334954478247,15014.30183093708,15739.3072569602,,21414.955116437042,24606.591542469403,3840.3229354809223,6949.1109760424315,562.4052624968672,2347.588007774638,,7231.936906930381,4439.017330366311
20160607,12524.532693898682,1142.724454410346,158734.3656481633,11868.826146935377,,15.442427336515115,1713.7960582690594,63010.66520650077,3468.1573493426386,127213.95448232649,23821.827741787318,,312.66241284859746,23839.63623520738,118855.0,7643397.0,65161.0,252746.0,0.0,8736105.0,389.0,400.0,741.9750668452792,400.41026585431985,554.8348935294721,,796.5206309524293,400.0,0.0,150.02323093421782,8.714977507412115,186.1679298303732,,39.94294714358714,0.0,13994.783559799756,41307.16900700913,9639.02231907632,6023.227535417618,,11680.386739857178,814.0531276778016,14048.430424300692,48945.588195500684,13689.593528885945,12161.89219433828,,25729.701842252998,1471.4214221160148,15000.0,2533.809901539852,14994.858887985143,13088.32319139901,,2355.6856287785,15000.0,0.0,2605.47431642473,160.2470874666004,3231.772491768133,,1058.840693491533,0.0
20160610,2424.691830970595,282.2106718698727,64585.24026992253,8029.758352099753,,74.78389807045409,381.45100972326117,17560.47997551545,1943.0505560000327,79605.84890331558,23354.4226065636,,389.7946358150637,8136.813749558785,126044.0,11091038.0,87369.0,455728.0,0.0,4476145.0,1146.0,400.0,801.7384022770714,400.24673674709726,525.8780613498776,,814.3320998633561,400.11219147344804,0.0,82.11116363993828,7.5490261822650515,149.73403975178982,,31.45493902665866,3.796318096265208,15144.105006414993,25619.495346474418,9754.734843839682,6210.079571273098,,11314.262607668008,682.49813014211,10988.51358584704,29631.26145702747,10121.471687272606,5000.279038602553,,16931.06424537057,1976.4987571479096,15000.0,8518.556797195817,15004.66984857329,15169.714328346234,,2578.5529735966984,15000.0,0.0,4204.467923210979,63.360525779955594,748.6590205866232,,1197.9123406297376,0.0
20160613,5011.676723039004,564.2761685949066,93214.7476832054,11261.37196473319,,186.398436281986,508.15792751276604,30330.913075150704,3265.870370286849,98211.30908675732,31448.6921308555,,965.1642729346072,10844.365026417532,126075.0,11091018.0,87359.0,455726.0,0.0,4476145.0,1147.0,399.96430696014284,833.4607337216463,400.1687617434135,528.387358067912,,836.7594085663305,400.14945821397436,2.894073933503027,130.76209197004124,10.79058598444911,198.89914398663757,,74.93959833184526,5.059552386542017,15973.456842582364,36692.30407885008,11738.33589801035,9430.30618021732,,24311.85173211069,913.5633329181723,11632.506140023324,36604.425786903215,11035.629532159737,9809.84715751866,,29394.911157882998,2640.3560373774867,15000.623211807031,8814.886359909822,15011.67595782919,15540.23094077206,,2519.0712735432626,15000.0,60.34698444206232,5283.207952231292,158.41033105263833,1395.839933740578,,1737.0163024734577,0.0
20160616,1578.5102282532864,1072.9670885477838,81680.81980360829,9273.440664093794,,207.29240185937718,126.28747621859124,13999.442278257251,4580.303701507877,96922.52842685832,26902.66838322756,,1492.9375002033391,3600.5249441257147,180399.0,12331989.0,98918.0,354729.0,0.0,3287120.0,10162.0,400.0,703.4445997857015,400.6614906622994,489.4962069636258,,764.6145156449008,400.09184543724973,0.0,157.50125537747152,10.39079975209625,134.85957938605083,,99.56006848348648,3.966925322669513,13994.109353895148,42039.31674498469,13369.390134589556,8994.936980060802,,30900.591297752017,219.7730105622237,13549.272311976247,41479.02318169954,16517.180856038318,20589.05895589817,,43652.88573532433,1898.616009264727,14999.977826928089,8749.405414919966,14956.691400958369,14439.44532304943,,5118.919905570834,14998.8191300925,9.417632186815533,4532.4792156590065,417.5295440724309,1971.0304866338506,,3274.490306967119,68.71742993051808
20160619,6778.718428606229,1552.079218610122,59574.702479091015,9253.495852764965,,36.48824258164083,13.166556945358767,38584.07901614243,4162.497791310162,81555.08205843029,22555.448615689984,,259.3115187380514,765.0851404079987,118999.0,12914570.0,133436.0,388021.0,0.0,3232646.0,5859.0,400.0,714.1307353964219,401.1424417484252,499.0584456585009,,798.9446990837498,399.85370492282937,0.0,133.5963048099048,12.575734089379614,124.06286339536881,,40.47770722812732,2.661645852013686,11425.3120974606,41705.75387776311,7426.385254782383,5909.265956518546,,10818.700178473824,1459.9029575988088,13346.93803546538,40439.15523306482,10987.911163004084,7414.535785424756,,21214.705554848202,2507.5988766085384,15000.012004902805,4295.788964380095,14993.451114070738,13297.101740075186,,2397.914366656381,15009.119059810306,4.141221683085528,2725.020878259643,177.6435160270196,2554.5128621426943,,592.070799412101,109.27444717386754
20160622,9360.98935691801,2152.876876243597,86302.4677874928,13095.231344767404,,141.03903913830533,31.764819556500345,53080.05296740687,5731.207856724131,104613.77000839697,31476.08533773488,,940.7609737807517,1166.2253616381454,119125.0,12914444.0,133422.0,387980.0,0.0,3232646.0,5914.0,399.9692999550292,733.9950612109758,401.35713322069387,511.7224746489141,,818.3907680757937,398.0288902845549,1.5703583688685747,182.92532513077114,17.578249355060453,171.67922858713231,,66.85117695278787,18.7238670238292,12171.878279118571,56485.356462666336,10296.658079519975,10954.165531360235,,23894.920976279398,2490.3376974733083,13805.97648998066,50225.87575908005,11500.024303938964,11762.730649419638,,28508.211118191935,5245.958951754215,15003.247489132063,3220.643567775737,14997.141186825049,12809.049803745413,,1836.6912783786768,15097.492632494324,132.1714489576652,3059.458362107503,269.6297661720635,3592.717887946042,,1164.5611327268598,700.7944661643448
20160625,0.0,172.03040038899002,28954.25098724931,1632.058988591901,,0.0,0.0,0.0,944.1395507348798,50814.96829695245,3945.469492347109,,0.0,0.0,176512.0,12047609.0,374019.0,3932557.0,0.0,246233.0,33168.0,400.0,721.4397645209102,400.9833725024665,540.1119678621315,,792.632993952882,400.0,0.0,108.60599401133526,9.932451159237436,109.61560184523705,,38.67562249544264,0.0,12111.414521392311,37693.776831568815,12259.12319962355,9145.71231898228,,6085.841459105805,0.0,11050.228262543456,34290.16964783732,9582.588218204868,13740.755232876729,,18188.483278121974,0.0,15000.0,8812.143222775574,14989.003232456103,14264.218166449973,,3070.9977947716193,15000.0,0.0,3549.9098918281875,182.8848941368301,1547.5756572826606,,441.0882898037991,0.0
20160628,2838.047309985833,753.6830022163967,52770.81559729196,3821.217196566438,,19.619698994582787,51.117001135933364,17987.398908387946,2265.2293348692965,78066.34779354987,9432.960629244584,,217.73410228309152,2201.7402701321453,121412.0,12910595.0,172671.0,2948891.0,0.0,629291.0,18487.0,400.0,711.2038662819182,400.2958226917085,531.2063653760007,,797.8937884063176,400.0,0.0,150.90136148034262,10.375355853468783,135.3624360461919,,60.25650271077021,0.0,15782.945672585904,44648.2881307949,18721.99153303102,11452.717140104534,,26398.217199991737,64.77524747119597,11905.729730512896,42536.65555382556,12667.395743266528,17555.923797742857,,30882.15796996609,699.6928303613303,15000.0,9365.301552716974,14979.293569852494,14418.042511574693,,5645.241231798961,15000.0,0.0,4737.19549857629,290.6390926416988,2047.0861286798984,,3761.163700470327,0.0
